etak_id,annual_kwh/pv_m2,y-y_variation/pv_m2,monthly_average_kwh/pv_m2,pv_suitable_area,Jan_kwh/pv_m2,Feb_kwh/pv_m2,Mar_kwh/pv_m2,Apr_kwh/pv_m2,May_kwh/pv_m2,Jun_kwh/pv_m2,Jul_kwh/pv_m2,Aug_kwh/pv_m2,Sep_kwh/pv_m2,Oct_kwh/pv_m2,Nov_kwh/pv_m2,Dec_kwh/pv_m2
723650,157.87,7.59,13.16,144.50259607967513,2.62,6.84,13.56,18.99,24.23,23.59,23.39,19.6,13.81,7.27,2.45,1.52
723652,164.1,8.74,13.67,185.3759221032007,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723656,157.95666666666668,7.93,13.160000000000002,67.19645127557045,2.8833333333333333,7.3066666666666675,13.950000000000001,18.986666666666668,23.736666666666668,22.873333333333335,22.790000000000003,19.426666666666666,14.049999999999999,7.599999999999999,2.6366666666666667,1.71
723657,155.56199999999998,7.667333333333334,12.962,961.6626099265078,2.7079999999999997,6.964,13.556666666666667,18.718,23.603333333333335,22.872,22.730666666666664,19.23,13.74,7.332666666666666,2.506,1.594
723661,164.1,8.74,13.67,91.7047981550377,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723662,155.565,7.702500000000001,12.9625,78.39712929974002,2.735,7.027500000000001,13.555,18.805,23.4775,22.7775,22.669999999999998,19.23,13.752500000000001,7.375,2.535,1.615
723663,157.3625,7.7725,13.1125,109.39856504882391,2.76,7.09,13.7475,18.94,23.8375,23.0675,22.9525,19.4325,13.915,7.4425,2.55,1.6225
723664,159.53666666666666,8.07,13.29,234.0879539827629,2.9333333333333336,7.436666666666667,14.093333333333334,19.266666666666666,23.87,23.006666666666664,22.963333333333335,19.62,14.206666666666669,7.703333333333333,2.6833333333333336,1.7433333333333334
723667,150.47,6.83,12.54,47.09872764146681,2.13,5.9,12.469999999999999,18.195,23.68,23.340000000000003,23.045,18.965,12.935,6.529999999999999,2.085,1.195
723673,147.91,6.699999999999999,12.325,41.47312961222168,2.13,5.83,12.315,17.82,23.240000000000002,22.905,22.585,18.605,12.745000000000001,6.46,2.0749999999999997,1.205
723675,156.61,8.23,13.05,55.44303008152362,3.23,7.77,14.17,18.61,23.1,22.01,21.98,19.0,14.08,7.86,2.84,1.96
723676,164.1,8.74,13.67,117.01822594660557,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723678,152.52499999999998,7.2775,12.71,205.1252292461043,2.45,6.4925,12.985,18.442500000000003,23.4625,22.927500000000002,22.725,19.02,13.315,6.9625,2.3225,1.42
723679,154.28,7.3066666666666675,12.853333333333333,68.1421087515145,2.4133333333333336,6.463333333333334,13.076666666666668,18.7,23.816666666666666,23.313333333333333,23.123333333333335,19.286666666666665,13.43,6.96,2.3033333333333332,1.3866666666666667
723683,162.005,8.685,13.5,148.94651888923016,3.37,8.22,14.795,19.595,23.545,22.345,22.46,19.66,14.715,8.254999999999999,2.995,2.045
723684,159.32,8.51,13.28,34.677758526747915,3.25,7.98,14.41,19.41,23.23,22.07,22.21,19.42,14.43,8.03,2.91,1.97
723685,153.32333333333335,7.203333333333333,12.776666666666666,89.81171367410116,2.38,6.38,12.986666666666666,18.513333333333335,23.75,23.25333333333333,23.03,19.16333333333333,13.326666666666668,6.8933333333333335,2.2733333333333334,1.3666666666666665
723687,141.64000000000001,6.706666666666667,11.799999999999999,150.65493305069657,2.1733333333333333,5.823333333333333,12.040000000000001,16.93,22.02,21.60666666666667,21.283333333333335,17.676666666666666,12.353333333333333,6.396666666666666,2.08,1.2466666666666668
723689,155.74,7.46,12.98,297.83510671382487,2.59,6.72,13.38,18.62,23.97,23.34,23.11,19.32,13.62,7.15,2.41,1.51
723691,164.1,8.74,13.67,53.50321765130842,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723692,156.18800000000002,7.720000000000001,13.014,128.63251199259813,2.768,7.056,13.654,18.746000000000002,23.666,22.892,22.758,19.268,13.806000000000001,7.395999999999999,2.5420000000000003,1.634
723693,150.83666666666667,7.036666666666666,12.57,64.08192029035732,2.33,6.233333333333334,12.766666666666666,18.17,23.403333333333336,22.936666666666667,22.683333333333334,18.856666666666666,13.11,6.77,2.23,1.3399999999999999
723694,151.35,7.253333333333334,12.613333333333335,92.88634240886132,2.4166666666666665,6.426666666666667,12.853333333333333,18.419999999999998,23.24,22.71666666666667,22.55,18.916666666666668,13.219999999999999,6.886666666666667,2.3000000000000003,1.4000000000000001
723695,164.1,8.74,13.67,39.07840406635352,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723696,151.4,7.12,12.62,30.966418088321337,2.27,6.18,12.63,18.56,23.48,23.03,22.86,19.07,13.12,6.71,2.2,1.29
723697,147.9,6.61,12.32,29.899103966583308,2.06,5.7,12.24,17.73,23.42,23.15,22.75,18.63,12.68,6.37,2.01,1.15
723698,164.1,8.74,13.67,30.26689815803548,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723699,164.1,8.74,13.67,42.41034592673061,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723701,148.3,6.74,12.36,72.18150863879892,2.03,5.73,12.14,18.19,23.31,23.05,22.79,18.82,12.71,6.37,2.03,1.13
723702,161.28,8.523333333333333,13.436666666666667,86.21231677633122,3.31,8.06,14.660000000000002,19.313333333333333,23.643333333333334,22.51,22.546666666666667,19.573333333333334,14.573333333333332,8.146666666666667,2.9333333333333336,2.0066666666666664
723706,158.345,8.030000000000001,13.195,29.800745673243224,2.9,7.36,13.934999999999999,19.21,23.7,22.82,22.805,19.509999999999998,14.095,7.625,2.66,1.725
723709,164.1,8.74,13.67,796.0405806563338,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723713,151.07750000000001,7.6525,12.59,95.91546710924445,2.75,6.9325,13.26,18.2,22.76,21.9475,21.8275,18.612499999999997,13.42,7.2225,2.51,1.6375
723714,164.1,8.74,13.67,109.6033392208293,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723716,163.17000000000002,8.780000000000001,13.594999999999999,101.18456756738624,3.4299999999999997,8.345,14.969999999999999,19.689999999999998,23.66,22.42,22.545,19.755000000000003,14.855,8.364999999999998,3.04,2.085
723719,164.1,8.74,13.67,57.846441893586174,3.4,8.3,15.0,19.73,23.91,22.72,22.81,19.89,14.89,8.36,3.02,2.06
723720,143.475,6.095000000000001,11.955,164.35566769491712,1.685,5.02,11.370000000000001,17.515,23.085,23.115,22.740000000000002,18.369999999999997,12.065000000000001,5.824999999999999,1.77,0.9099999999999999
